qtd_filhos,idade,tempo_emprego,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents,possui_fone_comercial_1,possui_fone_1,possui_email_1
1,31.36164383561644,8.301369863013699,3.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,31.36164383561644,8.301369863013699,3.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,49.87945205479452,11.221917808219178,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.969863013698635,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.969863013698635,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.969863013698635,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,47.342465753424655,1.547945205479452,4.0,False,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
2,60.14794520547945,-1000.6657534246576,4.0,False,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,62.43287671232878,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.43287671232878,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.43287671232878,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,62.43287671232878,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.698630136986303,7.553424657534246,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
0,28.698630136986303,7.553424657534246,1.0,False,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1
0,50.98356164383562,-1000.6657534246576,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,50.98356164383562,-1000.6657534246576,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,36.15068493150685,3.468493150684932,4.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,57.10410958904109,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,49.336986301369855,6.468493150684933,2.0,False,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
0,60.871232876712334,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,60.871232876712334,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,60.871232876712334,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,60.871232876712334,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,37.78356164383562,7.720547945205479,3.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1,44.50136986301371,8.967123287671232,3.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,44.50136986301371,8.967123287671232,3.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,44.50136986301371,8.967123287671232,3.0,False,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,30.575342465753426,5.216438356164384,2.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,66.58904109589041,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,57.71506849315068,-1000.6657534246576,1.0,False,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,57.71506849315068,-1000.6657534246576,1.0,False,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
1,46.94794520547945,3.468493150684932,3.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,54.9972602739726,17.39178082191781,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,54.9972602739726,17.39178082191781,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,54.9972602739726,17.39178082191781,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,54.9972602739726,17.39178082191781,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,54.9972602739726,17.39178082191781,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,28.728767123287675,2.8,2.0,False,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
0,59.18082191780822,4.383561643835616,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,59.18082191780822,4.383561643835616,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,45.232876712328775,7.638356164383563,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,45.232876712328775,7.638356164383563,2.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,63.06575342465754,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,42.372602739726034,6.216438356164384,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,42.372602739726034,6.216438356164384,3.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,56.78356164383562,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,28.98904109589041,4.635616438356164,3.0,False,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,28.98904109589041,4.635616438356164,3.0,False,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,28.98904109589041,4.635616438356164,3.0,True,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,28.98904109589041,4.635616438356164,3.0,False,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
1,28.98904109589041,4.635616438356164,3.0,False,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
0,44.44931506849315,7.052054794520547,2.0,False,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,39.41369863013698,0.3808219178082192,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
0,39.41369863013698,0.3808219178082192,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
0,39.41369863013698,0.3808219178082192,2.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
0,60.87671232876714,2.5479452054794516,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,60.87671232876714,2.5479452054794516,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,60.87671232876714,2.5479452054794516,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,53.58356164383562,5.216438356164384,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,53.58356164383562,5.216438356164384,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,53.58356164383562,5.216438356164384,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,53.58356164383562,5.216438356164384,2.0,False,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,58.7068493150685,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7068493150685,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7068493150685,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,58.7068493150685,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,66.34520547945205,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,66.34520547945205,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,66.34520547945205,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,66.34520547945205,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,66.34520547945205,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,59.58356164383562,3.8027397260273967,2.0,False,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,39.63287671232877,4.298630136986302,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,58.594520547945216,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,58.594520547945216,-1000.6657534246576,2.0,False,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,38.65753424657535,13.641095890410963,3.0,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,45.98082191780822,1.295890410958904,2.0,False,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,44.83835616438356,0.2958904109589041,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,44.83835616438356,0.2958904109589041,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,44.83835616438356,0.2958904109589041,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,44.83835616438356,0.2958904109589041,2.0,False,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,64.90958904109588,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,27.34246575342466,0.9616438356164384,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,27.34246575342466,0.9616438356164384,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,59.05205479452055,-1000.6657534246576,2.0,False,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,40.23835616438356,2.1534246575342464,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,40.23835616438356,2.1534246575342464,3.0,False,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,53.70958904109589,2.6575342465753424,1.0,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,36.47671232876712,1.4904109589041097,3.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,36.47671232876712,1.4904109589041097,3.0,False,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,53.24109589041096,10.663013698630136,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.24109589041096,10.663013698630136,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.24109589041096,10.663013698630136,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.24109589041096,10.663013698630136,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,53.24109589041096,10.663013698630136,2.0,False,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,55.32876712328767,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,55.32876712328767,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,55.32876712328767,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,55.32876712328767,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,55.32876712328767,-1000.6657534246576,2.0,False,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,35.61917808219178,3.3232876712328765,3.0,False,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,35.61917808219178,3.3232876712328765,3.0,False,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,41.32328767123288,2.32054794520548,3.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,49.67123287671233,1.8246575342465756,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,49.67123287671233,1.8246575342465756,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,49.67123287671233,1.8246575342465756,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
0,47.273972602739725,13.32876712328767,2.0,False,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,38.715068493150675,7.326027397260273,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,38.715068493150675,7.326027397260273,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,38.715068493150675,7.326027397260273,2.0,False,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,58.528767123287665,-1000.6657534246576,2.0,False,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
1,48.2,6.493150684931508,3.0,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,48.2,6.493150684931508,3.0,False,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3,35.35342465753425,3.8465753424657536,5.0,False,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,30.772602739726032,1.263013698630137,3.0,False,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,40.50958904109589,12.605479452054794,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,40.50958904109589,12.605479452054794,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,40.50958904109589,12.605479452054794,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,40.50958904109589,12.605479452054794,2.0,False,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,38.545205479452065,6.849315068493151,3.0,False,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
0,25.41917808219178,0.9287671232876712,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,25.41917808219178,0.9287671232876712,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,25.41917808219178,0.9287671232876712,2.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,37.67945205479453,13.186301369863012,2.0,False,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
2,40.320547945205476,4.098630136986301,3.0,False,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,48.717808219178075,9.016438356164382,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,48.717808219178075,9.016438356164382,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,48.717808219178075,9.016438356164382,2.0,False,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
0,39.49041095890411,3.432876712328768,2.0,False,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,48.26849315068493,10.26849315068493,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,48.26849315068493,10.26849315068493,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,48.26849315068493,10.26849315068493,1.0,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,39.515068493150686,12.523287671232874,3.0,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,39.515068493150686,12.523287671232874,3.0,False,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,59.79178082191781,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,59.79178082191781,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
0,59.79178082191781,-1000.6657534246576,1.0,False,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2,27.632876712328766,4.6,4.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,27.632876712328766,4.6,4.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,27.632876712328766,4.6,4.0,False,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,35.43013698630136,1.5972602739726027,4.0,False,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,43.85753424657535,0.4301369863013699,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,43.85753424657535,0.4301369863013699,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,43.85753424657535,0.4301369863013699,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,43.85753424657535,0.4301369863013699,2.0,False,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,64.82191780821917,-1000.6657534246576,2.0,False,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,54.063013698630144,10.687671232876713,1.0,False,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
0,28.64931506849315,2.682191780821918,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,28.64931506849315,2.682191780821918,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,28.64931506849315,2.682191780821918,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,28.64931506849315,2.682191780821918,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,28.64931506849315,2.682191780821918,2.0,False,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,39.11232876712329,7.016438356164382,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,39.11232876712329,7.016438356164382,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,39.11232876712329,7.016438356164382,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,39.11232876712329,7.016438356164382,2.0,False,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,True,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,28.616438356164387,0.6821917808219178,2.0,False,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,59.92054794520548,2.682191780821918,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,59.92054794520548,2.682191780821918,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
0,59.92054794520548,2.682191780821918,2.0,False,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
